Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds,driver_median_lap,abs_delta_from_median,stint_baseline_lap_time,lap_time_delta_from_stint_start,normalized_lap_time,fuel_adjusted_lap_time,stint_baseline_fuel_adjusted_lap_time,fuel_adjusted_degradation_delta,race_max_lap,race_phase,stint_max_tyre_life,stint_progress,tyre_life_squared,lap_number_squared,is_first_stint,is_second_stint,is_late_race,is_early_race,is_soft,is_medium,is_hard,soft_tyre_life,medium_tyre_life,hard_tyre_life,stint_lap_count
ALB,Williams,1.0,0 days 00:01:49.364000,,0 days 00:00:32.431000,0 days 00:00:45.223000,MEDIUM,1.0,1.0,,,1,13.0,False,2024,China,R,109.364,,32.431,45.223,102.608,6.756,109.364,0.0,6.756,109.424,109.424,0.0,56.0,0.017857142857142856,8.0,0.125,1.0,1.0,1,0,0,1,0,1,0,0.0,1.0,0.0,8
ALB,Williams,2.0,0 days 00:01:43.157000,0 days 00:00:27.453000,0 days 00:00:31.498000,0 days 00:00:44.206000,MEDIUM,2.0,1.0,,,1,13.0,False,2024,China,R,103.157,27.453,31.498,44.206,102.608,0.5489999999999924,109.364,-6.207000000000008,0.5489999999999924,103.277,109.424,-6.147000000000006,56.0,0.03571428571428571,8.0,0.25,4.0,4.0,1,0,0,1,0,1,0,0.0,2.0,0.0,8
ALB,Williams,3.0,0 days 00:01:43.014000,0 days 00:00:27.257000,0 days 00:00:31.399000,0 days 00:00:44.358000,MEDIUM,3.0,1.0,,,1,13.0,False,2024,China,R,103.014,27.257,31.399,44.358,102.608,0.4059999999999917,109.364,-6.3500000000000085,0.4059999999999917,103.194,109.424,-6.230000000000004,56.0,0.05357142857142857,8.0,0.375,9.0,9.0,1,0,0,1,0,1,0,0.0,3.0,0.0,8
ALB,Williams,4.0,0 days 00:01:42.975000,0 days 00:00:27.274000,0 days 00:00:31.240000,0 days 00:00:44.461000,MEDIUM,4.0,1.0,,,1,13.0,False,2024,China,R,102.975,27.274,31.24,44.461,102.608,0.3669999999999902,109.364,-6.38900000000001,0.3669999999999902,103.21499999999999,109.424,-6.209000000000017,56.0,0.07142857142857142,8.0,0.5,16.0,16.0,1,0,0,1,0,1,0,0.0,4.0,0.0,8
ALB,Williams,5.0,0 days 00:01:43.392000,0 days 00:00:27.334000,0 days 00:00:31.420000,0 days 00:00:44.638000,MEDIUM,5.0,1.0,,,1,13.0,False,2024,China,R,103.392,27.334,31.42,44.638,102.608,0.7839999999999918,109.364,-5.972000000000008,0.7839999999999918,103.692,109.424,-5.7320000000000135,56.0,0.08928571428571429,8.0,0.625,25.0,25.0,1,0,0,1,0,1,0,0.0,5.0,0.0,8
ALB,Williams,6.0,0 days 00:01:43.353000,0 days 00:00:27.518000,0 days 00:00:31.276000,0 days 00:00:44.559000,MEDIUM,6.0,1.0,,,1,13.0,False,2024,China,R,103.353,27.518,31.276,44.559,102.608,0.7449999999999903,109.364,-6.01100000000001,0.7449999999999903,103.713,109.424,-5.711000000000013,56.0,0.10714285714285714,8.0,0.75,36.0,36.0,1,0,0,1,0,1,0,0.0,6.0,0.0,8
ALB,Williams,7.0,0 days 00:01:43.361000,0 days 00:00:27.681000,0 days 00:00:31.189000,0 days 00:00:44.491000,MEDIUM,7.0,1.0,,,1,13.0,False,2024,China,R,103.361,27.681,31.189,44.491,102.608,0.7530000000000001,109.364,-6.003,0.7530000000000001,103.781,109.424,-5.643000000000001,56.0,0.125,8.0,0.875,49.0,49.0,1,0,0,1,0,1,0,0.0,7.0,0.0,8
ALB,Williams,8.0,0 days 00:01:43.991000,0 days 00:00:27.722000,0 days 00:00:31.602000,0 days 00:00:44.667000,MEDIUM,8.0,1.0,,,1,12.0,False,2024,China,R,103.991,27.722,31.602,44.667,102.608,1.3829999999999956,109.364,-5.373000000000005,1.3829999999999956,104.471,109.424,-4.953000000000003,56.0,0.14285714285714285,8.0,1.0,64.0,64.0,1,0,0,1,0,1,0,0.0,8.0,0.0,8
ALB,Williams,11.0,0 days 00:01:42.937000,0 days 00:00:27.044000,0 days 00:00:31.735000,0 days 00:00:44.158000,MEDIUM,2.0,2.0,,,1,19.0,False,2024,China,R,102.937,27.044,31.735,44.158,102.608,0.3289999999999935,102.937,0.0,0.3289999999999935,103.597,103.597,0.0,56.0,0.19642857142857142,11.0,0.18181818181818182,4.0,121.0,0,1,0,1,0,1,0,0.0,2.0,0.0,10
ALB,Williams,12.0,0 days 00:01:42.151000,0 days 00:00:27.062000,0 days 00:00:31.044000,0 days 00:00:44.045000,MEDIUM,3.0,2.0,,,1,18.0,False,2024,China,R,102.151,27.062,31.044,44.045,102.608,0.45700000000000784,102.937,-0.7860000000000014,-0.45700000000000784,102.871,103.597,-0.7259999999999991,56.0,0.21428571428571427,11.0,0.2727272727272727,9.0,144.0,0,1,0,1,0,1,0,0.0,3.0,0.0,10
