Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds,driver_median_lap,abs_delta_from_median,stint_baseline_lap_time,lap_time_delta_from_stint_start,normalized_lap_time,fuel_adjusted_lap_time,stint_baseline_fuel_adjusted_lap_time,fuel_adjusted_degradation_delta,race_max_lap,race_phase,stint_max_tyre_life,stint_progress,tyre_life_squared,lap_number_squared,is_first_stint,is_second_stint,is_late_race,is_early_race,is_soft,is_medium,is_hard,soft_tyre_life,medium_tyre_life,hard_tyre_life,stint_lap_count
ALB,Williams,2.0,0 days 00:01:34.925000,0 days 00:00:32.833000,0 days 00:00:36.217000,0 days 00:00:25.875000,MEDIUM,2.0,1.0,,,1,14.0,False,2024,Miami,R,94.925,32.833,36.217,25.875,93.677,1.2479999999999905,94.925,0.0,1.2479999999999905,95.045,95.045,0.0,57.0,0.03508771929824561,9.0,0.2222222222222222,4.0,4.0,1,0,0,1,0,1,0,0.0,2.0,0.0,7
ALB,Williams,3.0,0 days 00:01:34.309000,0 days 00:00:32.569000,0 days 00:00:35.701000,0 days 00:00:26.039000,MEDIUM,3.0,1.0,,,1,14.0,False,2024,Miami,R,94.309,32.569,35.701,26.039,93.677,0.6319999999999908,94.925,-0.6159999999999997,0.6319999999999908,94.489,95.045,-0.5559999999999974,57.0,0.05263157894736842,9.0,0.3333333333333333,9.0,9.0,1,0,0,1,0,1,0,0.0,3.0,0.0,7
ALB,Williams,4.0,0 days 00:01:33.889000,0 days 00:00:32.383000,0 days 00:00:35.633000,0 days 00:00:25.873000,MEDIUM,4.0,1.0,,,1,14.0,False,2024,Miami,R,93.889,32.383,35.633,25.873,93.677,0.21199999999998909,94.925,-1.0360000000000014,0.21199999999998909,94.12899999999999,95.045,-0.916000000000011,57.0,0.07017543859649122,9.0,0.4444444444444444,16.0,16.0,1,0,0,1,0,1,0,0.0,4.0,0.0,7
ALB,Williams,5.0,0 days 00:01:34.174000,0 days 00:00:32.401000,0 days 00:00:35.666000,0 days 00:00:26.107000,MEDIUM,5.0,1.0,,,1,14.0,False,2024,Miami,R,94.174,32.401,35.666,26.107,93.677,0.4969999999999999,94.925,-0.7509999999999906,0.4969999999999999,94.474,95.045,-0.570999999999998,57.0,0.08771929824561403,9.0,0.5555555555555556,25.0,25.0,1,0,0,1,0,1,0,0.0,5.0,0.0,7
ALB,Williams,6.0,0 days 00:01:34.260000,0 days 00:00:32.643000,0 days 00:00:35.645000,0 days 00:00:25.972000,MEDIUM,6.0,1.0,,,1,14.0,False,2024,Miami,R,94.26,32.643,35.645,25.972,93.677,0.5829999999999984,94.925,-0.664999999999992,0.5829999999999984,94.62,95.045,-0.42499999999999716,57.0,0.10526315789473684,9.0,0.6666666666666666,36.0,36.0,1,0,0,1,0,1,0,0.0,6.0,0.0,7
ALB,Williams,7.0,0 days 00:01:34.475000,0 days 00:00:32.519000,0 days 00:00:35.673000,0 days 00:00:26.283000,MEDIUM,7.0,1.0,,,1,14.0,False,2024,Miami,R,94.475,32.519,35.673,26.283,93.677,0.7979999999999876,94.925,-0.45000000000000284,0.7979999999999876,94.895,95.045,-0.15000000000000568,57.0,0.12280701754385964,9.0,0.7777777777777778,49.0,49.0,1,0,0,1,0,1,0,0.0,7.0,0.0,7
ALB,Williams,9.0,0 days 00:01:34.249000,0 days 00:00:32.442000,0 days 00:00:35.790000,0 days 00:00:26.017000,MEDIUM,9.0,1.0,,,1,14.0,False,2024,Miami,R,94.249,32.442,35.79,26.017,93.677,0.5719999999999885,94.925,-0.6760000000000019,0.5719999999999885,94.789,95.045,-0.2560000000000002,57.0,0.15789473684210525,9.0,1.0,81.0,81.0,1,0,0,1,0,1,0,0.0,9.0,0.0,7
ALB,Williams,13.0,0 days 00:01:34.490000,0 days 00:00:32.533000,0 days 00:00:35.832000,0 days 00:00:26.125000,HARD,3.0,2.0,,,1,18.0,False,2024,Miami,R,94.49,32.533,35.832,26.125,93.677,0.8129999999999882,94.49,0.0,0.8129999999999882,95.27,95.27,0.0,57.0,0.22807017543859648,42.0,0.07142857142857142,9.0,169.0,0,1,0,1,0,0,1,0.0,0.0,3.0,33
ALB,Williams,14.0,0 days 00:01:33.929000,0 days 00:00:32.128000,0 days 00:00:35.653000,0 days 00:00:26.148000,HARD,4.0,2.0,,,1,18.0,False,2024,Miami,R,93.929,32.128,35.653,26.148,93.677,0.25199999999999534,94.49,-0.5609999999999928,0.25199999999999534,94.769,95.27,-0.5009999999999906,57.0,0.24561403508771928,42.0,0.09523809523809523,16.0,196.0,0,1,0,1,0,0,1,0.0,0.0,4.0,33
ALB,Williams,15.0,0 days 00:01:33.447000,0 days 00:00:32.072000,0 days 00:00:35.358000,0 days 00:00:26.017000,HARD,5.0,2.0,,,1,18.0,False,2024,Miami,R,93.447,32.072,35.358,26.017,93.677,0.23000000000000398,94.49,-1.0429999999999922,-0.23000000000000398,94.34700000000001,95.27,-0.9229999999999876,57.0,0.2631578947368421,42.0,0.11904761904761904,25.0,225.0,0,1,0,1,0,0,1,0.0,0.0,5.0,33
