Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds,driver_median_lap,abs_delta_from_median,stint_baseline_lap_time,lap_time_delta_from_stint_start,normalized_lap_time,fuel_adjusted_lap_time,stint_baseline_fuel_adjusted_lap_time,fuel_adjusted_degradation_delta,race_max_lap,race_phase,stint_max_tyre_life,stint_progress,tyre_life_squared,lap_number_squared,is_first_stint,is_second_stint,is_late_race,is_early_race,is_soft,is_medium,is_hard,soft_tyre_life,medium_tyre_life,hard_tyre_life,stint_lap_count
ALB,Williams,1.0,0 days 00:01:40.786000,,0 days 00:00:43.689000,0 days 00:00:18.305000,MEDIUM,1.0,1.0,,,1,9.0,False,2025,Japan,R,100.786,,43.689,18.305,93.229,7.557000000000002,100.786,0.0,7.557000000000002,100.846,100.846,0.0,53.0,0.018867924528301886,23.0,0.043478260869565216,1.0,1.0,1,0,0,1,0,1,0,0.0,1.0,0.0,23
ALB,Williams,2.0,0 days 00:01:35.445000,0 days 00:00:34.666000,0 days 00:00:42.555000,0 days 00:00:18.224000,MEDIUM,2.0,1.0,,,1,9.0,False,2025,Japan,R,95.445,34.666,42.555,18.224,93.229,2.215999999999994,100.786,-5.341000000000008,2.215999999999994,95.565,100.846,-5.281000000000006,53.0,0.03773584905660377,23.0,0.08695652173913043,4.0,4.0,1,0,0,1,0,1,0,0.0,2.0,0.0,23
ALB,Williams,3.0,0 days 00:01:34.501000,0 days 00:00:33.756000,0 days 00:00:42.534000,0 days 00:00:18.211000,MEDIUM,3.0,1.0,,,1,9.0,False,2025,Japan,R,94.501,33.756,42.534,18.211,93.229,1.2720000000000056,100.786,-6.284999999999997,1.2720000000000056,94.68100000000001,100.846,-6.164999999999992,53.0,0.05660377358490566,23.0,0.13043478260869565,9.0,9.0,1,0,0,1,0,1,0,0.0,3.0,0.0,23
ALB,Williams,4.0,0 days 00:01:34.317000,0 days 00:00:33.460000,0 days 00:00:42.581000,0 days 00:00:18.276000,MEDIUM,4.0,1.0,,,1,9.0,False,2025,Japan,R,94.317,33.46,42.581,18.276,93.229,1.0879999999999939,100.786,-6.469000000000008,1.0879999999999939,94.55699999999999,100.846,-6.289000000000016,53.0,0.07547169811320754,23.0,0.17391304347826086,16.0,16.0,1,0,0,1,0,1,0,0.0,4.0,0.0,23
ALB,Williams,5.0,0 days 00:01:34.138000,0 days 00:00:33.453000,0 days 00:00:42.417000,0 days 00:00:18.268000,MEDIUM,5.0,1.0,,,1,9.0,False,2025,Japan,R,94.138,33.453,42.417,18.268,93.229,0.909000000000006,100.786,-6.647999999999996,0.909000000000006,94.438,100.846,-6.408000000000001,53.0,0.09433962264150944,23.0,0.21739130434782608,25.0,25.0,1,0,0,1,0,1,0,0.0,5.0,0.0,23
ALB,Williams,6.0,0 days 00:01:34.448000,0 days 00:00:33.548000,0 days 00:00:42.620000,0 days 00:00:18.280000,MEDIUM,6.0,1.0,,,1,9.0,False,2025,Japan,R,94.448,33.548,42.62,18.28,93.229,1.218999999999994,100.786,-6.338000000000008,1.218999999999994,94.80799999999999,100.846,-6.038000000000011,53.0,0.11320754716981132,23.0,0.2608695652173913,36.0,36.0,1,0,0,1,0,1,0,0.0,6.0,0.0,23
ALB,Williams,7.0,0 days 00:01:34.442000,0 days 00:00:33.534000,0 days 00:00:42.652000,0 days 00:00:18.256000,MEDIUM,7.0,1.0,,,1,9.0,False,2025,Japan,R,94.442,33.534,42.652,18.256,93.229,1.2129999999999939,100.786,-6.344000000000008,1.2129999999999939,94.862,100.846,-5.984000000000009,53.0,0.1320754716981132,23.0,0.30434782608695654,49.0,49.0,1,0,0,1,0,1,0,0.0,7.0,0.0,23
ALB,Williams,8.0,0 days 00:01:34.490000,0 days 00:00:33.410000,0 days 00:00:42.778000,0 days 00:00:18.302000,MEDIUM,8.0,1.0,,,1,9.0,False,2025,Japan,R,94.49,33.41,42.778,18.302,93.229,1.2609999999999957,100.786,-6.2960000000000065,1.2609999999999957,94.97,100.846,-5.876000000000005,53.0,0.1509433962264151,23.0,0.34782608695652173,64.0,64.0,1,0,0,1,0,1,0,0.0,8.0,0.0,23
ALB,Williams,9.0,0 days 00:01:34.194000,0 days 00:00:33.351000,0 days 00:00:42.575000,0 days 00:00:18.268000,MEDIUM,9.0,1.0,,,1,9.0,False,2025,Japan,R,94.194,33.351,42.575,18.268,93.229,0.9650000000000034,100.786,-6.591999999999999,0.9650000000000034,94.73400000000001,100.846,-6.111999999999995,53.0,0.16981132075471697,23.0,0.391304347826087,81.0,81.0,1,0,0,1,0,1,0,0.0,9.0,0.0,23
ALB,Williams,10.0,0 days 00:01:34.124000,0 days 00:00:33.320000,0 days 00:00:42.503000,0 days 00:00:18.301000,MEDIUM,10.0,1.0,,,1,9.0,False,2025,Japan,R,94.124,33.32,42.503,18.301,93.229,0.894999999999996,100.786,-6.662000000000006,0.894999999999996,94.72399999999999,100.846,-6.122000000000014,53.0,0.18867924528301888,23.0,0.43478260869565216,100.0,100.0,1,0,0,1,0,1,0,0.0,10.0,0.0,23
