Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds,driver_median_lap,abs_delta_from_median,stint_baseline_lap_time,lap_time_delta_from_stint_start,normalized_lap_time,fuel_adjusted_lap_time,stint_baseline_fuel_adjusted_lap_time,fuel_adjusted_degradation_delta,race_max_lap,race_phase,stint_max_tyre_life,stint_progress,tyre_life_squared,lap_number_squared,is_first_stint,is_second_stint,is_late_race,is_early_race,is_soft,is_medium,is_hard,soft_tyre_life,medium_tyre_life,hard_tyre_life,stint_lap_count
ALB,Williams,3.0,0 days 00:01:27.834000,0 days 00:00:25.399000,0 days 00:00:39.935000,0 days 00:00:22.500000,HARD,2.0,2.0,,,1,9.0,False,2024,Monaco,R,87.834,25.399,39.935,22.5,80.222,7.612000000000009,87.834,0.0,7.612000000000009,88.01400000000001,88.01400000000001,0.0,78.0,0.038461538461538464,76.0,0.02631578947368421,4.0,9.0,0,1,0,1,0,0,1,0.0,0.0,2.0,75
ALB,Williams,4.0,0 days 00:01:23.286000,0 days 00:00:21.826000,0 days 00:00:39.210000,0 days 00:00:22.250000,HARD,3.0,2.0,,,1,9.0,False,2024,Monaco,R,83.286,21.826,39.21,22.25,80.222,3.064000000000007,87.834,-4.548000000000002,3.064000000000007,83.526,88.01400000000001,-4.488000000000014,78.0,0.05128205128205128,76.0,0.039473684210526314,9.0,16.0,0,1,0,1,0,0,1,0.0,0.0,3.0,75
ALB,Williams,5.0,0 days 00:01:23.369000,0 days 00:00:22.133000,0 days 00:00:39.122000,0 days 00:00:22.114000,HARD,4.0,2.0,,,1,9.0,False,2024,Monaco,R,83.369,22.133,39.122,22.114,80.222,3.1470000000000056,87.834,-4.465000000000003,3.1470000000000056,83.669,88.01400000000001,-4.345000000000013,78.0,0.0641025641025641,76.0,0.05263157894736842,16.0,25.0,0,1,0,1,0,0,1,0.0,0.0,4.0,75
ALB,Williams,6.0,0 days 00:01:23.416000,0 days 00:00:22.168000,0 days 00:00:39.171000,0 days 00:00:22.077000,HARD,5.0,2.0,,,1,9.0,False,2024,Monaco,R,83.416,22.168,39.171,22.077,80.222,3.1940000000000026,87.834,-4.418000000000006,3.1940000000000026,83.776,88.01400000000001,-4.238000000000014,78.0,0.07692307692307693,76.0,0.06578947368421052,25.0,36.0,0,1,0,1,0,0,1,0.0,0.0,5.0,75
ALB,Williams,7.0,0 days 00:01:21.913000,0 days 00:00:21.895000,0 days 00:00:38.406000,0 days 00:00:21.612000,HARD,6.0,2.0,,,1,9.0,False,2024,Monaco,R,81.913,21.895,38.406,21.612,80.222,1.6910000000000025,87.834,-5.9210000000000065,1.6910000000000025,82.333,88.01400000000001,-5.681000000000012,78.0,0.08974358974358974,76.0,0.07894736842105263,36.0,49.0,0,1,0,1,0,0,1,0.0,0.0,6.0,75
ALB,Williams,8.0,0 days 00:01:21.536000,0 days 00:00:21.711000,0 days 00:00:38.180000,0 days 00:00:21.645000,HARD,7.0,2.0,,,1,9.0,False,2024,Monaco,R,81.536,21.711,38.18,21.645,80.222,1.3140000000000072,87.834,-6.298000000000002,1.3140000000000072,82.016,88.01400000000001,-5.998000000000005,78.0,0.10256410256410256,76.0,0.09210526315789473,49.0,64.0,0,1,0,1,0,0,1,0.0,0.0,7.0,75
ALB,Williams,9.0,0 days 00:01:22.004000,0 days 00:00:21.830000,0 days 00:00:38.449000,0 days 00:00:21.725000,HARD,8.0,2.0,,,1,9.0,False,2024,Monaco,R,82.004,21.83,38.449,21.725,80.222,1.7820000000000107,87.834,-5.829999999999998,1.7820000000000107,82.54400000000001,88.01400000000001,-5.469999999999999,78.0,0.11538461538461539,76.0,0.10526315789473684,64.0,81.0,0,1,0,1,0,0,1,0.0,0.0,8.0,75
ALB,Williams,10.0,0 days 00:01:21.562000,0 days 00:00:21.790000,0 days 00:00:38.274000,0 days 00:00:21.498000,HARD,9.0,2.0,,,1,9.0,False,2024,Monaco,R,81.562,21.79,38.274,21.498,80.222,1.3400000000000034,87.834,-6.272000000000006,1.3400000000000034,82.16199999999999,88.01400000000001,-5.852000000000018,78.0,0.1282051282051282,76.0,0.11842105263157894,81.0,100.0,0,1,0,1,0,0,1,0.0,0.0,9.0,75
ALB,Williams,11.0,0 days 00:01:21.514000,0 days 00:00:21.533000,0 days 00:00:38.313000,0 days 00:00:21.668000,HARD,10.0,2.0,,,1,9.0,False,2024,Monaco,R,81.514,21.533,38.313,21.668,80.222,1.2920000000000016,87.834,-6.320000000000007,1.2920000000000016,82.17399999999999,88.01400000000001,-5.840000000000018,78.0,0.14102564102564102,76.0,0.13157894736842105,100.0,121.0,0,1,0,1,0,0,1,0.0,0.0,10.0,75
ALB,Williams,12.0,0 days 00:01:20.821000,0 days 00:00:21.144000,0 days 00:00:38.254000,0 days 00:00:21.423000,HARD,11.0,2.0,,,1,9.0,False,2024,Monaco,R,80.821,21.144,38.254,21.423,80.222,0.5990000000000038,87.834,-7.013000000000005,0.5990000000000038,81.541,88.01400000000001,-6.473000000000013,78.0,0.15384615384615385,76.0,0.14473684210526316,121.0,144.0,0,1,0,1,0,0,1,0.0,0.0,11.0,75
ALB,Williams,13.0,0 days 00:01:21.420000,0 days 00:00:21.388000,0 days 00:00:38,0 days 00:00:22.032000,HARD,12.0,2.0,,,1,9.0,False,2024,Monaco,R,81.42,21.388,38.0,22.032,80.222,1.1980000000000075,87.834,-6.4140000000000015,1.1980000000000075,82.2,88.01400000000001,-5.814000000000007,78.0,0.16666666666666666,76.0,0.15789473684210525,144.0,169.0,0,1,0,1,0,0,1,0.0,0.0,12.0,75
ALB,Williams,14.0,0 days 00:01:20.591000,0 days 00:00:21.387000,0 days 00:00:37.838000,0 days 00:00:21.366000,HARD,13.0,2.0,,,1,9.0,False,2024,Monaco,R,80.591,21.387,37.838,21.366,80.222,0.3689999999999998,87.834,-7.243000000000009,0.3689999999999998,81.431,88.01400000000001,-6.583000000000013,78.0,0.1794871794871795,76.0,0.17105263157894737,169.0,196.0,0,1,0,1,0,0,1,0.0,0.0,13.0,75
ALB,Williams,15.0,0 days 00:01:20.591000,0 days 00:00:21.041000,0 days 00:00:37.916000,0 days 00:00:21.634000,HARD,14.0,2.0,,,1,9.0,False,2024,Monaco,R,80.591,21.041,37.916,21.634,80.222,0.3689999999999998,87.834,-7.243000000000009,0.3689999999999998,81.491,88.01400000000001,-6.52300000000001,78.0,0.19230769230769232,76.0,0.18421052631578946,196.0,225.0,0,1,0,1,0,0,1,0.0,0.0,14.0,75
ALB,Williams,16.0,0 days 00:01:20.793000,0 days 00:00:21.381000,0 days 00:00:38.071000,0 days 00:00:21.341000,HARD,15.0,2.0,,,1,9.0,False,2024,Monaco,R,80.793,21.381,38.071,21.341,80.222,0.5710000000000122,87.834,-7.040999999999997,0.5710000000000122,81.753,88.01400000000001,-6.26100000000001,78.0,0.20512820512820512,76.0,0.19736842105263158,225.0,256.0,0,1,0,1,0,0,1,0.0,0.0,15.0,75
ALB,Williams,17.0,0 days 00:01:21.137000,0 days 00:00:21.234000,0 days 00:00:38.326000,0 days 00:00:21.577000,HARD,16.0,2.0,,,1,9.0,False,2024,Monaco,R,81.137,21.234,38.326,21.577,80.222,0.9150000000000063,87.834,-6.697000000000003,0.9150000000000063,82.157,88.01400000000001,-5.8570000000000135,78.0,0.21794871794871795,76.0,0.21052631578947367,256.0,289.0,0,1,0,1,0,0,1,0.0,0.0,16.0,75
ALB,Williams,18.0,0 days 00:01:20.042000,0 days 00:00:21.154000,0 days 00:00:37.654000,0 days 00:00:21.234000,HARD,17.0,2.0,,,1,9.0,False,2024,Monaco,R,80.042,21.154,37.654,21.234,80.222,0.1799999999999926,87.834,-7.792000000000002,-0.1799999999999926,81.122,88.01400000000001,-6.89200000000001,78.0,0.23076923076923078,76.0,0.2236842105263158,289.0,324.0,0,1,0,1,0,0,1,0.0,0.0,17.0,75
ALB,Williams,19.0,0 days 00:01:20.245000,0 days 00:00:21.250000,0 days 00:00:37.787000,0 days 00:00:21.208000,HARD,18.0,2.0,,,1,9.0,False,2024,Monaco,R,80.245,21.25,37.787,21.208,80.222,0.023000000000010346,87.834,-7.588999999999999,0.023000000000010346,81.385,88.01400000000001,-6.629000000000005,78.0,0.24358974358974358,76.0,0.23684210526315788,324.0,361.0,0,1,0,1,0,0,1,0.0,0.0,18.0,75
ALB,Williams,20.0,0 days 00:01:20.360000,0 days 00:00:21.177000,0 days 00:00:37.505000,0 days 00:00:21.678000,HARD,19.0,2.0,,,1,9.0,False,2024,Monaco,R,80.36,21.177,37.505,21.678,80.222,0.13800000000000523,87.834,-7.474000000000004,0.13800000000000523,81.56,88.01400000000001,-6.454000000000008,78.0,0.2564102564102564,76.0,0.25,361.0,400.0,0,1,0,1,0,0,1,0.0,0.0,19.0,75
ALB,Williams,21.0,0 days 00:01:20.937000,0 days 00:00:21.465000,0 days 00:00:38.094000,0 days 00:00:21.378000,HARD,20.0,2.0,,,1,9.0,False,2024,Monaco,R,80.937,21.465,38.094,21.378,80.222,0.7150000000000034,87.834,-6.897000000000006,0.7150000000000034,82.197,88.01400000000001,-5.817000000000007,78.0,0.2692307692307692,76.0,0.2631578947368421,400.0,441.0,0,1,0,1,0,0,1,0.0,0.0,20.0,75
ALB,Williams,22.0,0 days 00:01:20.542000,0 days 00:00:21.096000,0 days 00:00:38.036000,0 days 00:00:21.410000,HARD,21.0,2.0,,,1,9.0,False,2024,Monaco,R,80.542,21.096,38.036,21.41,80.222,0.3200000000000074,87.834,-7.292000000000002,0.3200000000000074,81.862,88.01400000000001,-6.152000000000015,78.0,0.28205128205128205,76.0,0.27631578947368424,441.0,484.0,0,1,0,1,0,0,1,0.0,0.0,21.0,75
ALB,Williams,23.0,0 days 00:01:20.143000,0 days 00:00:21.170000,0 days 00:00:37.722000,0 days 00:00:21.251000,HARD,22.0,2.0,,,1,9.0,False,2024,Monaco,R,80.143,21.17,37.722,21.251,80.222,0.07899999999999352,87.834,-7.6910000000000025,-0.07899999999999352,81.523,88.01400000000001,-6.491000000000014,78.0,0.2948717948717949,76.0,0.2894736842105263,484.0,529.0,0,1,0,1,0,0,1,0.0,0.0,22.0,75
ALB,Williams,24.0,0 days 00:01:20.517000,0 days 00:00:21.307000,0 days 00:00:37.772000,0 days 00:00:21.438000,HARD,23.0,2.0,,,1,9.0,False,2024,Monaco,R,80.517,21.307,37.772,21.438,80.222,0.2950000000000017,87.834,-7.317000000000007,0.2950000000000017,81.957,88.01400000000001,-6.057000000000016,78.0,0.3076923076923077,76.0,0.3026315789473684,529.0,576.0,0,1,0,1,0,0,1,0.0,0.0,23.0,75
