Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
VER,Red Bull Racing,1.0,0 days 00:01:23.186000,,0 days 00:00:32.054000,0 days 00:00:23.658000,SOFT,4.0,1.0,,,1,2.0,False,2024,Spain,R,83.186,,32.054,23.658
VER,Red Bull Racing,2.0,0 days 00:01:19.871000,0 days 00:00:24.201000,0 days 00:00:31.900000,0 days 00:00:23.770000,SOFT,5.0,1.0,,,1,2.0,False,2024,Spain,R,79.871,24.201,31.9,23.77
VER,Red Bull Racing,3.0,0 days 00:01:19.364000,0 days 00:00:23.249000,0 days 00:00:32.086000,0 days 00:00:24.029000,SOFT,6.0,1.0,,,1,1.0,False,2024,Spain,R,79.364,23.249,32.086,24.029
VER,Red Bull Racing,4.0,0 days 00:01:20.766000,0 days 00:00:24.251000,0 days 00:00:32.339000,0 days 00:00:24.176000,SOFT,7.0,1.0,,,1,1.0,False,2024,Spain,R,80.766,24.251,32.339,24.176
VER,Red Bull Racing,5.0,0 days 00:01:20.827000,0 days 00:00:24.165000,0 days 00:00:32.393000,0 days 00:00:24.269000,SOFT,8.0,1.0,,,1,1.0,False,2024,Spain,R,80.827,24.165,32.393,24.269
VER,Red Bull Racing,6.0,0 days 00:01:20.876000,0 days 00:00:24.212000,0 days 00:00:32.383000,0 days 00:00:24.281000,SOFT,9.0,1.0,,,1,1.0,False,2024,Spain,R,80.876,24.212,32.383,24.281
VER,Red Bull Racing,7.0,0 days 00:01:20.973000,0 days 00:00:24.231000,0 days 00:00:32.481000,0 days 00:00:24.261000,SOFT,10.0,1.0,,,1,1.0,False,2024,Spain,R,80.973,24.231,32.481,24.261
VER,Red Bull Racing,8.0,0 days 00:01:20.989000,0 days 00:00:24.111000,0 days 00:00:32.622000,0 days 00:00:24.256000,SOFT,11.0,1.0,,,1,1.0,False,2024,Spain,R,80.989,24.111,32.622,24.256
VER,Red Bull Racing,9.0,0 days 00:01:21.042000,0 days 00:00:24.174000,0 days 00:00:32.540000,0 days 00:00:24.328000,SOFT,12.0,1.0,,,1,1.0,False,2024,Spain,R,81.042,24.174,32.54,24.328
VER,Red Bull Racing,10.0,0 days 00:01:21.003000,0 days 00:00:24.129000,0 days 00:00:32.546000,0 days 00:00:24.328000,SOFT,13.0,1.0,,,1,1.0,False,2024,Spain,R,81.003,24.129,32.546,24.328
