Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
NOR,McLaren,1.0,0 days 00:01:36.458000,,0 days 00:00:18.163000,0 days 00:00:38.796000,MEDIUM,1.0,1.0,,,1,6.0,False,2026,Australia,R,96.458,,18.163,38.796
NOR,McLaren,2.0,0 days 00:01:27.344000,0 days 00:00:31.074000,0 days 00:00:18.116000,0 days 00:00:38.154000,MEDIUM,2.0,1.0,,,1,6.0,False,2026,Australia,R,87.344,31.074,18.116,38.154
NOR,McLaren,3.0,0 days 00:01:26.863000,0 days 00:00:30.541000,0 days 00:00:18.252000,0 days 00:00:38.070000,MEDIUM,3.0,1.0,,,1,7.0,False,2026,Australia,R,86.863,30.541,18.252,38.07
NOR,McLaren,4.0,0 days 00:01:25.857000,0 days 00:00:30.190000,0 days 00:00:18.193000,0 days 00:00:37.474000,MEDIUM,4.0,1.0,,,1,7.0,False,2026,Australia,R,85.857,30.19,18.193,37.474
NOR,McLaren,5.0,0 days 00:01:25.573000,0 days 00:00:29.930000,0 days 00:00:17.868000,0 days 00:00:37.775000,MEDIUM,5.0,1.0,,,1,7.0,False,2026,Australia,R,85.573,29.93,17.868,37.775
NOR,McLaren,6.0,0 days 00:01:25.036000,0 days 00:00:30.025000,0 days 00:00:17.829000,0 days 00:00:37.182000,MEDIUM,6.0,1.0,,,1,7.0,False,2026,Australia,R,85.036,30.025,17.829,37.182
NOR,McLaren,7.0,0 days 00:01:24.978000,0 days 00:00:30.067000,0 days 00:00:17.764000,0 days 00:00:37.147000,MEDIUM,7.0,1.0,,,1,7.0,False,2026,Australia,R,84.978,30.067,17.764,37.147
NOR,McLaren,8.0,0 days 00:01:25.299000,0 days 00:00:30.191000,0 days 00:00:17.970000,0 days 00:00:37.138000,MEDIUM,8.0,1.0,,,1,7.0,False,2026,Australia,R,85.299,30.191,17.97,37.138
NOR,McLaren,9.0,0 days 00:01:25.639000,0 days 00:00:30.135000,0 days 00:00:17.770000,0 days 00:00:37.734000,MEDIUM,9.0,1.0,,,1,7.0,False,2026,Australia,R,85.639,30.135,17.77,37.734
NOR,McLaren,10.0,0 days 00:01:25.295000,0 days 00:00:30.117000,0 days 00:00:17.924000,0 days 00:00:37.254000,MEDIUM,10.0,1.0,,,1,7.0,False,2026,Australia,R,85.295,30.117,17.924,37.254
NOR,McLaren,11.0,0 days 00:01:43.391000,0 days 00:00:30.117000,0 days 00:00:17.987000,0 days 00:00:55.287000,MEDIUM,11.0,1.0,0 days 01:18:15.593000,,16,9.0,False,2026,Australia,R,103.391,30.117,17.987,55.287
NOR,McLaren,12.0,0 days 00:01:58.075000,0 days 00:00:44.892000,0 days 00:00:27.737000,0 days 00:00:45.446000,HARD,1.0,2.0,,0 days 01:18:34.141000,6,9.0,False,2026,Australia,R,118.075,44.892,27.737,45.446
