Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
VER,Red Bull Racing,1.0,0 days 00:02:10.735000,,0 days 00:01:04.045000,0 days 00:00:31.458000,MEDIUM,1.0,1.0,0 days 01:04:49.856000,,125,1.0,False,2024,Japan,R,130.735,,64.045,31.458
VER,Red Bull Racing,2.0,,,0 days 00:00:56.617000,0 days 00:00:39.032000,MEDIUM,2.0,2.0,,0 days 01:31:05.329000,1,1.0,False,2024,Japan,R,,,56.617,39.032
VER,Red Bull Racing,3.0,,,0 days 00:00:42.768000,0 days 00:00:18.603000,MEDIUM,3.0,2.0,,,1,1.0,False,2024,Japan,R,,,42.768,18.603
VER,Red Bull Racing,4.0,0 days 00:01:36.472000,0 days 00:00:34.772000,0 days 00:00:43.042000,0 days 00:00:18.658000,MEDIUM,4.0,2.0,,,1,1.0,False,2024,Japan,R,96.472,34.772,43.042,18.658
VER,Red Bull Racing,5.0,0 days 00:01:36.437000,0 days 00:00:34.690000,0 days 00:00:43.035000,0 days 00:00:18.712000,MEDIUM,5.0,2.0,,,1,1.0,False,2024,Japan,R,96.437,34.69,43.035,18.712
VER,Red Bull Racing,6.0,0 days 00:01:36.855000,0 days 00:00:34.965000,0 days 00:00:43.196000,0 days 00:00:18.694000,MEDIUM,6.0,2.0,,,1,1.0,False,2024,Japan,R,96.855,34.965,43.196,18.694
VER,Red Bull Racing,7.0,0 days 00:01:36.970000,0 days 00:00:34.987000,0 days 00:00:43.300000,0 days 00:00:18.683000,MEDIUM,7.0,2.0,,,1,1.0,False,2024,Japan,R,96.97,34.987,43.3,18.683
VER,Red Bull Racing,8.0,0 days 00:01:37.329000,0 days 00:00:35.112000,0 days 00:00:43.412000,0 days 00:00:18.805000,MEDIUM,8.0,2.0,,,1,1.0,False,2024,Japan,R,97.329,35.112,43.412,18.805
VER,Red Bull Racing,9.0,0 days 00:01:37.178000,0 days 00:00:35.132000,0 days 00:00:43.298000,0 days 00:00:18.748000,MEDIUM,9.0,2.0,,,1,1.0,False,2024,Japan,R,97.178,35.132,43.298,18.748
VER,Red Bull Racing,10.0,0 days 00:01:37.590000,0 days 00:00:35.450000,0 days 00:00:43.353000,0 days 00:00:18.787000,MEDIUM,10.0,2.0,,,1,1.0,False,2024,Japan,R,97.59,35.45,43.353,18.787
VER,Red Bull Racing,11.0,0 days 00:01:37.774000,0 days 00:00:35.320000,0 days 00:00:43.622000,0 days 00:00:18.832000,MEDIUM,11.0,2.0,,,1,1.0,False,2024,Japan,R,97.774,35.32,43.622,18.832
VER,Red Bull Racing,12.0,0 days 00:01:37.753000,0 days 00:00:35.415000,0 days 00:00:43.468000,0 days 00:00:18.870000,MEDIUM,12.0,2.0,,,1,1.0,False,2024,Japan,R,97.753,35.415,43.468,18.87
VER,Red Bull Racing,13.0,0 days 00:01:37.727000,0 days 00:00:35.365000,0 days 00:00:43.511000,0 days 00:00:18.851000,MEDIUM,13.0,2.0,,,1,1.0,False,2024,Japan,R,97.727,35.365,43.511,18.851
VER,Red Bull Racing,14.0,0 days 00:01:37.910000,0 days 00:00:35.432000,0 days 00:00:43.612000,0 days 00:00:18.866000,MEDIUM,14.0,2.0,,,1,1.0,False,2024,Japan,R,97.91,35.432,43.612,18.866
VER,Red Bull Racing,15.0,0 days 00:01:37.854000,0 days 00:00:35.465000,0 days 00:00:43.565000,0 days 00:00:18.824000,MEDIUM,15.0,2.0,,,1,1.0,False,2024,Japan,R,97.854,35.465,43.565,18.824
VER,Red Bull Racing,16.0,0 days 00:01:40.272000,0 days 00:00:35.594000,0 days 00:00:43.595000,0 days 00:00:21.083000,MEDIUM,16.0,2.0,0 days 01:57:22.319000,,1,1.0,False,2024,Japan,R,100.272,35.594,43.595,21.083
