Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
VER,Red Bull Racing,1.0,0 days 00:01:27.020000,,0 days 00:00:38.394000,0 days 00:00:21.759000,HARD,1.0,1.0,,,12,4.0,False,2025,Monaco,R,87.02,,38.394,21.759
VER,Red Bull Racing,2.0,0 days 00:01:46.318000,0 days 00:00:34.949000,0 days 00:00:45.145000,0 days 00:00:26.224000,HARD,2.0,1.0,,,16,4.0,False,2025,Monaco,R,106.318,34.949,45.145,26.224
VER,Red Bull Racing,3.0,0 days 00:01:48.815000,0 days 00:00:32.110000,0 days 00:00:47.430000,0 days 00:00:29.275000,HARD,3.0,1.0,,,6,4.0,False,2025,Monaco,R,108.815,32.11,47.43,29.275
VER,Red Bull Racing,4.0,0 days 00:01:40.290000,0 days 00:00:31.006000,0 days 00:00:47.889000,0 days 00:00:21.395000,HARD,4.0,1.0,,,671,4.0,False,2025,Monaco,R,100.29,31.006,47.889,21.395
VER,Red Bull Racing,5.0,0 days 00:01:20.800000,0 days 00:00:21.744000,0 days 00:00:37.485000,0 days 00:00:21.571000,HARD,5.0,1.0,,,1,4.0,False,2025,Monaco,R,80.8,21.744,37.485,21.571
VER,Red Bull Racing,6.0,0 days 00:01:20.011000,0 days 00:00:21.370000,0 days 00:00:37.325000,0 days 00:00:21.316000,HARD,6.0,1.0,,,1,4.0,False,2025,Monaco,R,80.011,21.37,37.325,21.316
VER,Red Bull Racing,7.0,0 days 00:01:18.968000,0 days 00:00:21.250000,0 days 00:00:37.105000,0 days 00:00:20.613000,HARD,7.0,1.0,,,1,4.0,False,2025,Monaco,R,78.968,21.25,37.105,20.613
VER,Red Bull Racing,8.0,0 days 00:01:17.714000,0 days 00:00:20.467000,0 days 00:00:36.796000,0 days 00:00:20.451000,HARD,8.0,1.0,,,12,4.0,False,2025,Monaco,R,77.714,20.467,36.796,20.451
VER,Red Bull Racing,9.0,0 days 00:01:21.205000,0 days 00:00:20.277000,0 days 00:00:39.989000,0 days 00:00:20.939000,HARD,9.0,1.0,,,2,4.0,False,2025,Monaco,R,81.205,20.277,39.989,20.939
VER,Red Bull Racing,10.0,0 days 00:01:19.169000,0 days 00:00:20.440000,0 days 00:00:38.145000,0 days 00:00:20.584000,HARD,10.0,1.0,,,2,4.0,False,2025,Monaco,R,79.169,20.44,38.145,20.584
VER,Red Bull Racing,11.0,0 days 00:01:17.481000,0 days 00:00:20.295000,0 days 00:00:36.676000,0 days 00:00:20.510000,HARD,11.0,1.0,,,21,4.0,False,2025,Monaco,R,77.481,20.295,36.676,20.51
VER,Red Bull Racing,12.0,0 days 00:01:18.128000,0 days 00:00:20.612000,0 days 00:00:37.001000,0 days 00:00:20.515000,HARD,12.0,1.0,,,1,4.0,False,2025,Monaco,R,78.128,20.612,37.001,20.515
VER,Red Bull Racing,13.0,0 days 00:01:17.122000,0 days 00:00:20.309000,0 days 00:00:36.424000,0 days 00:00:20.389000,HARD,13.0,1.0,,,1,4.0,False,2025,Monaco,R,77.122,20.309,36.424,20.389
VER,Red Bull Racing,14.0,0 days 00:01:16.810000,0 days 00:00:20.267000,0 days 00:00:36.267000,0 days 00:00:20.276000,HARD,14.0,1.0,,,1,4.0,False,2025,Monaco,R,76.81,20.267,36.267,20.276
VER,Red Bull Racing,15.0,0 days 00:01:16.380000,0 days 00:00:20.364000,0 days 00:00:35.859000,0 days 00:00:20.157000,HARD,15.0,1.0,,,1,4.0,False,2025,Monaco,R,76.38,20.364,35.859,20.157
VER,Red Bull Racing,16.0,0 days 00:01:15.392000,0 days 00:00:19.731000,0 days 00:00:35.563000,0 days 00:00:20.098000,HARD,16.0,1.0,,,1,4.0,False,2025,Monaco,R,75.392,19.731,35.563,20.098
VER,Red Bull Racing,17.0,0 days 00:01:15.131000,0 days 00:00:19.685000,0 days 00:00:35.563000,0 days 00:00:19.883000,HARD,17.0,1.0,,,1,4.0,False,2025,Monaco,R,75.131,19.685,35.563,19.883
VER,Red Bull Racing,18.0,0 days 00:01:15.035000,0 days 00:00:19.671000,0 days 00:00:35.457000,0 days 00:00:19.907000,HARD,18.0,1.0,,,1,4.0,False,2025,Monaco,R,75.035,19.671,35.457,19.907
VER,Red Bull Racing,19.0,0 days 00:01:15.413000,0 days 00:00:19.780000,0 days 00:00:35.664000,0 days 00:00:19.969000,HARD,19.0,1.0,,,1,3.0,False,2025,Monaco,R,75.413,19.78,35.664,19.969
VER,Red Bull Racing,20.0,0 days 00:01:15.233000,0 days 00:00:19.782000,0 days 00:00:35.584000,0 days 00:00:19.867000,HARD,20.0,1.0,,,1,2.0,False,2025,Monaco,R,75.233,19.782,35.584,19.867
VER,Red Bull Racing,21.0,0 days 00:01:15.248000,0 days 00:00:19.689000,0 days 00:00:35.577000,0 days 00:00:19.982000,HARD,21.0,1.0,,,1,2.0,False,2025,Monaco,R,75.248,19.689,35.577,19.982
VER,Red Bull Racing,22.0,0 days 00:01:15.291000,0 days 00:00:19.708000,0 days 00:00:35.680000,0 days 00:00:19.903000,HARD,22.0,1.0,,,1,1.0,False,2025,Monaco,R,75.291,19.708,35.68,19.903
VER,Red Bull Racing,23.0,0 days 00:01:15.254000,0 days 00:00:19.733000,0 days 00:00:35.652000,0 days 00:00:19.869000,HARD,23.0,1.0,,,1,1.0,False,2025,Monaco,R,75.254,19.733,35.652,19.869
VER,Red Bull Racing,24.0,0 days 00:01:15.181000,0 days 00:00:19.692000,0 days 00:00:35.626000,0 days 00:00:19.863000,HARD,24.0,1.0,,,1,1.0,False,2025,Monaco,R,75.181,19.692,35.626,19.863
VER,Red Bull Racing,25.0,0 days 00:01:15.175000,0 days 00:00:19.654000,0 days 00:00:35.602000,0 days 00:00:19.919000,HARD,25.0,1.0,,,1,1.0,False,2025,Monaco,R,75.175,19.654,35.602,19.919
VER,Red Bull Racing,26.0,0 days 00:01:16.288000,0 days 00:00:20.045000,0 days 00:00:36.058000,0 days 00:00:20.185000,HARD,26.0,1.0,,,1,1.0,False,2025,Monaco,R,76.288,20.045,36.058,20.185
VER,Red Bull Racing,27.0,0 days 00:01:16.323000,0 days 00:00:20.056000,0 days 00:00:35.969000,0 days 00:00:20.298000,HARD,27.0,1.0,,,1,1.0,False,2025,Monaco,R,76.323,20.056,35.969,20.298
VER,Red Bull Racing,28.0,0 days 00:01:32.651000,0 days 00:00:19.666000,0 days 00:00:35.884000,0 days 00:00:37.101000,HARD,28.0,1.0,0 days 01:33:29.565000,,1,4.0,False,2025,Monaco,R,92.651,19.666,35.884,37.101
VER,Red Bull Racing,29.0,0 days 00:01:18.571000,0 days 00:00:22.400000,0 days 00:00:36.001000,0 days 00:00:20.170000,MEDIUM,1.0,2.0,,0 days 01:33:53.706000,1,4.0,False,2025,Monaco,R,78.571,22.4,36.001,20.17
VER,Red Bull Racing,30.0,0 days 00:01:15.074000,0 days 00:00:19.719000,0 days 00:00:35.517000,0 days 00:00:19.838000,MEDIUM,2.0,2.0,,,1,4.0,False,2025,Monaco,R,75.074,19.719,35.517,19.838
VER,Red Bull Racing,31.0,0 days 00:01:15.133000,0 days 00:00:19.737000,0 days 00:00:35.377000,0 days 00:00:20.019000,MEDIUM,3.0,2.0,,,1,4.0,False,2025,Monaco,R,75.133,19.737,35.377,20.019
VER,Red Bull Racing,32.0,0 days 00:01:15.424000,0 days 00:00:19.687000,0 days 00:00:35.603000,0 days 00:00:20.134000,MEDIUM,4.0,2.0,,,1,4.0,False,2025,Monaco,R,75.424,19.687,35.603,20.134
VER,Red Bull Racing,33.0,0 days 00:01:16.213000,0 days 00:00:20.137000,0 days 00:00:35.965000,0 days 00:00:20.111000,MEDIUM,5.0,2.0,,,1,4.0,False,2025,Monaco,R,76.213,20.137,35.965,20.111
VER,Red Bull Racing,34.0,0 days 00:01:15.800000,0 days 00:00:19.875000,0 days 00:00:35.765000,0 days 00:00:20.160000,MEDIUM,6.0,2.0,,,1,4.0,False,2025,Monaco,R,75.8,19.875,35.765,20.16
VER,Red Bull Racing,35.0,0 days 00:01:15.330000,0 days 00:00:19.747000,0 days 00:00:35.817000,0 days 00:00:19.766000,MEDIUM,7.0,2.0,,,1,4.0,False,2025,Monaco,R,75.33,19.747,35.817,19.766
VER,Red Bull Racing,36.0,0 days 00:01:14.976000,0 days 00:00:19.598000,0 days 00:00:35.487000,0 days 00:00:19.891000,MEDIUM,8.0,2.0,,,1,4.0,False,2025,Monaco,R,74.976,19.598,35.487,19.891
VER,Red Bull Racing,37.0,0 days 00:01:15.025000,0 days 00:00:19.696000,0 days 00:00:35.480000,0 days 00:00:19.849000,MEDIUM,9.0,2.0,,,1,4.0,False,2025,Monaco,R,75.025,19.696,35.48,19.849
VER,Red Bull Racing,38.0,0 days 00:01:14.677000,0 days 00:00:19.623000,0 days 00:00:35.174000,0 days 00:00:19.880000,MEDIUM,10.0,2.0,,,12,4.0,False,2025,Monaco,R,74.677,19.623,35.174,19.88
VER,Red Bull Racing,39.0,0 days 00:01:14.785000,0 days 00:00:19.649000,0 days 00:00:35.315000,0 days 00:00:19.821000,MEDIUM,11.0,2.0,,,1,4.0,False,2025,Monaco,R,74.785,19.649,35.315,19.821
VER,Red Bull Racing,40.0,0 days 00:01:14.421000,0 days 00:00:19.394000,0 days 00:00:35.181000,0 days 00:00:19.846000,MEDIUM,12.0,2.0,,,1,4.0,False,2025,Monaco,R,74.421,19.394,35.181,19.846
VER,Red Bull Racing,41.0,0 days 00:01:14.390000,0 days 00:00:19.417000,0 days 00:00:35.304000,0 days 00:00:19.669000,MEDIUM,13.0,2.0,,,1,4.0,False,2025,Monaco,R,74.39,19.417,35.304,19.669
VER,Red Bull Racing,42.0,0 days 00:01:14.456000,0 days 00:00:19.417000,0 days 00:00:35.224000,0 days 00:00:19.815000,MEDIUM,14.0,2.0,,,1,4.0,False,2025,Monaco,R,74.456,19.417,35.224,19.815
VER,Red Bull Racing,43.0,0 days 00:01:14.567000,0 days 00:00:19.481000,0 days 00:00:35.255000,0 days 00:00:19.831000,MEDIUM,15.0,2.0,,,1,4.0,False,2025,Monaco,R,74.567,19.481,35.255,19.831
VER,Red Bull Racing,44.0,0 days 00:01:14.380000,0 days 00:00:19.606000,0 days 00:00:35.103000,0 days 00:00:19.671000,MEDIUM,16.0,2.0,,,1,4.0,False,2025,Monaco,R,74.38,19.606,35.103,19.671
VER,Red Bull Racing,45.0,0 days 00:01:14.230000,0 days 00:00:19.363000,0 days 00:00:35.111000,0 days 00:00:19.756000,MEDIUM,17.0,2.0,,,1,4.0,False,2025,Monaco,R,74.23,19.363,35.111,19.756
VER,Red Bull Racing,46.0,0 days 00:01:14.897000,0 days 00:00:19.768000,0 days 00:00:35.294000,0 days 00:00:19.835000,MEDIUM,18.0,2.0,,,1,4.0,False,2025,Monaco,R,74.897,19.768,35.294,19.835
VER,Red Bull Racing,47.0,0 days 00:01:14.859000,0 days 00:00:19.698000,0 days 00:00:35.394000,0 days 00:00:19.767000,MEDIUM,19.0,2.0,,,1,4.0,False,2025,Monaco,R,74.859,19.698,35.394,19.767
VER,Red Bull Racing,48.0,0 days 00:01:14.538000,0 days 00:00:19.396000,0 days 00:00:35.389000,0 days 00:00:19.753000,MEDIUM,20.0,2.0,,,1,3.0,False,2025,Monaco,R,74.538,19.396,35.389,19.753
VER,Red Bull Racing,49.0,0 days 00:01:14.261000,0 days 00:00:19.233000,0 days 00:00:35.294000,0 days 00:00:19.734000,MEDIUM,21.0,2.0,,,1,2.0,False,2025,Monaco,R,74.261,19.233,35.294,19.734
VER,Red Bull Racing,50.0,0 days 00:01:14.426000,0 days 00:00:19.400000,0 days 00:00:35.341000,0 days 00:00:19.685000,MEDIUM,22.0,2.0,,,1,1.0,False,2025,Monaco,R,74.426,19.4,35.341,19.685
VER,Red Bull Racing,51.0,0 days 00:01:15.165000,0 days 00:00:19.475000,0 days 00:00:35.782000,0 days 00:00:19.908000,MEDIUM,23.0,2.0,,,1,1.0,False,2025,Monaco,R,75.165,19.475,35.782,19.908
VER,Red Bull Racing,52.0,0 days 00:01:16.328000,0 days 00:00:19.804000,0 days 00:00:36.130000,0 days 00:00:20.394000,MEDIUM,24.0,2.0,,,1,1.0,False,2025,Monaco,R,76.328,19.804,36.13,20.394
VER,Red Bull Racing,53.0,0 days 00:01:17.547000,0 days 00:00:19.853000,0 days 00:00:37.060000,0 days 00:00:20.634000,MEDIUM,25.0,2.0,,,1,1.0,True,2025,Monaco,R,77.547,19.853,37.06,20.634
VER,Red Bull Racing,54.0,0 days 00:01:15.872000,0 days 00:00:19.944000,0 days 00:00:36.007000,0 days 00:00:19.921000,MEDIUM,26.0,2.0,,,1,1.0,False,2025,Monaco,R,75.872,19.944,36.007,19.921
VER,Red Bull Racing,55.0,0 days 00:01:15.620000,0 days 00:00:19.683000,0 days 00:00:36.003000,0 days 00:00:19.934000,MEDIUM,27.0,2.0,,,1,1.0,False,2025,Monaco,R,75.62,19.683,36.003,19.934
VER,Red Bull Racing,56.0,0 days 00:01:15.330000,0 days 00:00:19.636000,0 days 00:00:35.810000,0 days 00:00:19.884000,MEDIUM,28.0,2.0,,,1,1.0,False,2025,Monaco,R,75.33,19.636,35.81,19.884
VER,Red Bull Racing,57.0,0 days 00:01:15.418000,0 days 00:00:19.747000,0 days 00:00:35.825000,0 days 00:00:19.846000,MEDIUM,29.0,2.0,,,1,1.0,False,2025,Monaco,R,75.418,19.747,35.825,19.846
VER,Red Bull Racing,58.0,0 days 00:01:15.247000,0 days 00:00:19.544000,0 days 00:00:35.890000,0 days 00:00:19.813000,MEDIUM,30.0,2.0,,,1,1.0,False,2025,Monaco,R,75.247,19.544,35.89,19.813
VER,Red Bull Racing,59.0,0 days 00:01:15.350000,0 days 00:00:19.588000,0 days 00:00:35.921000,0 days 00:00:19.841000,MEDIUM,31.0,2.0,,,1,1.0,False,2025,Monaco,R,75.35,19.588,35.921,19.841
VER,Red Bull Racing,60.0,0 days 00:01:15.088000,0 days 00:00:19.610000,0 days 00:00:35.657000,0 days 00:00:19.821000,MEDIUM,32.0,2.0,,,1,1.0,False,2025,Monaco,R,75.088,19.61,35.657,19.821
VER,Red Bull Racing,61.0,0 days 00:01:15.064000,0 days 00:00:19.641000,0 days 00:00:35.644000,0 days 00:00:19.779000,MEDIUM,33.0,2.0,,,1,1.0,False,2025,Monaco,R,75.064,19.641,35.644,19.779
VER,Red Bull Racing,62.0,0 days 00:01:15.130000,0 days 00:00:19.451000,0 days 00:00:35.860000,0 days 00:00:19.819000,MEDIUM,34.0,2.0,,,1,1.0,False,2025,Monaco,R,75.13,19.451,35.86,19.819
VER,Red Bull Racing,63.0,0 days 00:01:15.088000,0 days 00:00:19.516000,0 days 00:00:35.850000,0 days 00:00:19.722000,MEDIUM,35.0,2.0,,,1,1.0,False,2025,Monaco,R,75.088,19.516,35.85,19.722
VER,Red Bull Racing,64.0,0 days 00:01:15.240000,0 days 00:00:19.466000,0 days 00:00:36.021000,0 days 00:00:19.753000,MEDIUM,36.0,2.0,,,1,1.0,False,2025,Monaco,R,75.24,19.466,36.021,19.753
VER,Red Bull Racing,65.0,0 days 00:01:15.122000,0 days 00:00:19.503000,0 days 00:00:35.887000,0 days 00:00:19.732000,MEDIUM,37.0,2.0,,,1,1.0,False,2025,Monaco,R,75.122,19.503,35.887,19.732
VER,Red Bull Racing,66.0,0 days 00:01:15.214000,0 days 00:00:19.485000,0 days 00:00:35.975000,0 days 00:00:19.754000,MEDIUM,38.0,2.0,,,1,1.0,False,2025,Monaco,R,75.214,19.485,35.975,19.754
VER,Red Bull Racing,67.0,0 days 00:01:15.551000,0 days 00:00:19.662000,0 days 00:00:35.956000,0 days 00:00:19.933000,MEDIUM,39.0,2.0,,,1,1.0,False,2025,Monaco,R,75.551,19.662,35.956,19.933
VER,Red Bull Racing,68.0,0 days 00:01:16.273000,0 days 00:00:19.739000,0 days 00:00:36.508000,0 days 00:00:20.026000,MEDIUM,40.0,2.0,,,1,1.0,False,2025,Monaco,R,76.273,19.739,36.508,20.026
