Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
VER,Red Bull Racing,1.0,0 days 00:01:59.392000,,0 days 00:00:20.705000,0 days 00:00:55.250000,INTERMEDIATE,1.0,1.0,,,124,2.0,False,2025,Australia,R,119.392,,20.705,55.25
VER,Red Bull Racing,2.0,,0 days 00:00:58.141000,0 days 00:00:37.976000,0 days 00:01:13.205000,INTERMEDIATE,2.0,1.0,0 days 01:15:38.205000,,4,2.0,False,2025,Australia,R,,58.141,37.976,73.205
VER,Red Bull Racing,3.0,,0 days 00:00:56.230000,0 days 00:00:33.683000,0 days 00:01:12.232000,INTERMEDIATE,3.0,2.0,0 days 01:18:20.223000,0 days 01:15:51.658000,4,2.0,False,2025,Australia,R,,56.23,33.683,72.232
VER,Red Bull Racing,4.0,,0 days 00:00:54.351000,0 days 00:00:32.712000,0 days 00:01:08.712000,INTERMEDIATE,4.0,3.0,0 days 01:20:56.543000,0 days 01:18:34.029000,4,2.0,False,2025,Australia,R,,54.351,32.712,68.712
VER,Red Bull Racing,5.0,0 days 00:02:23.609000,0 days 00:00:53.513000,0 days 00:00:32.627000,0 days 00:00:57.469000,INTERMEDIATE,5.0,4.0,,0 days 01:21:09.534000,4,2.0,False,2025,Australia,R,143.609,53.513,32.627,57.469
VER,Red Bull Racing,6.0,0 days 00:02:19.654000,0 days 00:00:47.887000,0 days 00:00:33.228000,0 days 00:00:58.539000,INTERMEDIATE,6.0,4.0,,,4,2.0,False,2025,Australia,R,139.654,47.887,33.228,58.539
VER,Red Bull Racing,7.0,0 days 00:02:16.447000,0 days 00:00:45.898000,0 days 00:00:29.735000,0 days 00:01:00.814000,INTERMEDIATE,7.0,4.0,,,41,2.0,False,2025,Australia,R,136.447,45.898,29.735,60.814
VER,Red Bull Racing,8.0,0 days 00:01:36.830000,0 days 00:00:35.249000,0 days 00:00:20.145000,0 days 00:00:41.436000,INTERMEDIATE,8.0,4.0,,,1,2.0,False,2025,Australia,R,96.83,35.249,20.145,41.436
VER,Red Bull Racing,9.0,0 days 00:01:34.315000,0 days 00:00:33.850000,0 days 00:00:19.608000,0 days 00:00:40.857000,INTERMEDIATE,9.0,4.0,,,1,2.0,False,2025,Australia,R,94.315,33.85,19.608,40.857
VER,Red Bull Racing,10.0,0 days 00:01:32.650000,0 days 00:00:33.117000,0 days 00:00:19.414000,0 days 00:00:40.119000,INTERMEDIATE,10.0,4.0,,,1,2.0,False,2025,Australia,R,92.65,33.117,19.414,40.119
VER,Red Bull Racing,11.0,0 days 00:01:32.453000,0 days 00:00:33.017000,0 days 00:00:19.392000,0 days 00:00:40.044000,INTERMEDIATE,11.0,4.0,,,1,2.0,False,2025,Australia,R,92.453,33.017,19.392,40.044
VER,Red Bull Racing,12.0,0 days 00:01:31.591000,0 days 00:00:32.767000,0 days 00:00:19.302000,0 days 00:00:39.522000,INTERMEDIATE,12.0,4.0,,,1,2.0,False,2025,Australia,R,91.591,32.767,19.302,39.522
VER,Red Bull Racing,13.0,0 days 00:01:31.271000,0 days 00:00:32.572000,0 days 00:00:19.292000,0 days 00:00:39.407000,INTERMEDIATE,13.0,4.0,,,1,2.0,False,2025,Australia,R,91.271,32.572,19.292,39.407
VER,Red Bull Racing,14.0,0 days 00:01:30.639000,0 days 00:00:32.137000,0 days 00:00:19.124000,0 days 00:00:39.378000,INTERMEDIATE,14.0,4.0,,,1,2.0,False,2025,Australia,R,90.639,32.137,19.124,39.378
VER,Red Bull Racing,15.0,0 days 00:01:30.328000,0 days 00:00:31.945000,0 days 00:00:18.879000,0 days 00:00:39.504000,INTERMEDIATE,15.0,4.0,,,1,2.0,False,2025,Australia,R,90.328,31.945,18.879,39.504
VER,Red Bull Racing,16.0,0 days 00:01:30.592000,0 days 00:00:31.921000,0 days 00:00:19.071000,0 days 00:00:39.600000,INTERMEDIATE,16.0,4.0,,,1,2.0,False,2025,Australia,R,90.592,31.921,19.071,39.6
