Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
NOR,McLaren,1.0,0 days 00:01:37.206000,,0 days 00:00:42.011000,0 days 00:00:18.104000,MEDIUM,1.0,1.0,,,1,3.0,False,2026,Japan,R,97.206,,42.011,18.104
NOR,McLaren,2.0,0 days 00:01:34.905000,0 days 00:00:34.856000,0 days 00:00:42.120000,0 days 00:00:17.929000,MEDIUM,2.0,1.0,,,1,3.0,False,2026,Japan,R,94.905,34.856,42.12,17.929
NOR,McLaren,3.0,0 days 00:01:36.301000,0 days 00:00:36.026000,0 days 00:00:42.108000,0 days 00:00:18.167000,MEDIUM,3.0,1.0,,,1,4.0,False,2026,Japan,R,96.301,36.026,42.108,18.167
NOR,McLaren,4.0,0 days 00:01:35.451000,0 days 00:00:35.147000,0 days 00:00:42.190000,0 days 00:00:18.114000,MEDIUM,4.0,1.0,,,1,4.0,False,2026,Japan,R,95.451,35.147,42.19,18.114
NOR,McLaren,5.0,0 days 00:01:35.170000,0 days 00:00:34.925000,0 days 00:00:42.206000,0 days 00:00:18.039000,MEDIUM,5.0,1.0,,,1,4.0,False,2026,Japan,R,95.17,34.925,42.206,18.039
NOR,McLaren,6.0,0 days 00:01:35.051000,0 days 00:00:34.901000,0 days 00:00:42.063000,0 days 00:00:18.087000,MEDIUM,6.0,1.0,,,1,4.0,False,2026,Japan,R,95.051,34.901,42.063,18.087
NOR,McLaren,7.0,0 days 00:01:35.045000,0 days 00:00:34.741000,0 days 00:00:42.156000,0 days 00:00:18.148000,MEDIUM,7.0,1.0,,,1,4.0,False,2026,Japan,R,95.045,34.741,42.156,18.148
NOR,McLaren,8.0,0 days 00:01:35.247000,0 days 00:00:34.769000,0 days 00:00:42.234000,0 days 00:00:18.244000,MEDIUM,8.0,1.0,,,1,4.0,False,2026,Japan,R,95.247,34.769,42.234,18.244
NOR,McLaren,9.0,0 days 00:01:35.672000,0 days 00:00:35.184000,0 days 00:00:42.166000,0 days 00:00:18.322000,MEDIUM,9.0,1.0,,,1,4.0,False,2026,Japan,R,95.672,35.184,42.166,18.322
NOR,McLaren,10.0,0 days 00:01:35.228000,0 days 00:00:34.968000,0 days 00:00:42.231000,0 days 00:00:18.029000,MEDIUM,10.0,1.0,,,1,4.0,False,2026,Japan,R,95.228,34.968,42.231,18.029
NOR,McLaren,11.0,0 days 00:01:36.219000,0 days 00:00:35.055000,0 days 00:00:42.309000,0 days 00:00:18.855000,MEDIUM,11.0,1.0,,,1,5.0,False,2026,Japan,R,96.219,35.055,42.309,18.855
NOR,McLaren,12.0,0 days 00:01:35.457000,0 days 00:00:35.369000,0 days 00:00:42.136000,0 days 00:00:17.952000,MEDIUM,12.0,1.0,,,1,5.0,False,2026,Japan,R,95.457,35.369,42.136,17.952
NOR,McLaren,13.0,0 days 00:01:35.079000,0 days 00:00:35,0 days 00:00:42.106000,0 days 00:00:17.973000,MEDIUM,13.0,1.0,,,1,5.0,False,2026,Japan,R,95.079,35.0,42.106,17.973
NOR,McLaren,14.0,0 days 00:01:35.339000,0 days 00:00:35.006000,0 days 00:00:42.320000,0 days 00:00:18.013000,MEDIUM,14.0,1.0,,,1,5.0,False,2026,Japan,R,95.339,35.006,42.32,18.013
NOR,McLaren,15.0,0 days 00:01:35.315000,0 days 00:00:34.906000,0 days 00:00:42.361000,0 days 00:00:18.048000,MEDIUM,15.0,1.0,,,1,5.0,False,2026,Japan,R,95.315,34.906,42.361,18.048
NOR,McLaren,16.0,0 days 00:01:38.222000,0 days 00:00:35.499000,0 days 00:00:42.303000,0 days 00:00:20.420000,MEDIUM,16.0,1.0,0 days 01:29:14.566000,,1,6.0,False,2026,Japan,R,98.222,35.499,42.303,20.42
NOR,McLaren,17.0,0 days 00:01:54.481000,0 days 00:00:54.657000,0 days 00:00:42.005000,0 days 00:00:17.819000,HARD,1.0,2.0,,0 days 01:29:38.056000,1,8.0,False,2026,Japan,R,114.481,54.657,42.005,17.819
NOR,McLaren,18.0,0 days 00:01:34.916000,0 days 00:00:34.876000,0 days 00:00:41.988000,0 days 00:00:18.052000,HARD,2.0,2.0,,,1,8.0,False,2026,Japan,R,94.916,34.876,41.988,18.052
NOR,McLaren,19.0,0 days 00:01:34.285000,0 days 00:00:34.516000,0 days 00:00:41.804000,0 days 00:00:17.965000,HARD,3.0,2.0,,,1,8.0,False,2026,Japan,R,94.285,34.516,41.804,17.965
NOR,McLaren,20.0,0 days 00:01:33.771000,0 days 00:00:34.258000,0 days 00:00:41.670000,0 days 00:00:17.843000,HARD,4.0,2.0,,,1,8.0,False,2026,Japan,R,93.771,34.258,41.67,17.843
NOR,McLaren,21.0,0 days 00:01:34.161000,0 days 00:00:34.402000,0 days 00:00:41.856000,0 days 00:00:17.903000,HARD,5.0,2.0,,,1,8.0,False,2026,Japan,R,94.161,34.402,41.856,17.903
NOR,McLaren,22.0,0 days 00:02:00.540000,0 days 00:00:38.974000,0 days 00:00:56.456000,0 days 00:00:25.110000,HARD,6.0,2.0,,,124,8.0,False,2026,Japan,R,120.54,38.974,56.456,25.11
NOR,McLaren,23.0,0 days 00:02:19.586000,0 days 00:00:45.885000,0 days 00:01:02.354000,0 days 00:00:31.347000,HARD,7.0,2.0,,,4,6.0,False,2026,Japan,R,139.586,45.885,62.354,31.347
NOR,McLaren,24.0,0 days 00:02:27.128000,0 days 00:00:49.400000,0 days 00:01:10.887000,0 days 00:00:26.841000,HARD,8.0,2.0,,,4,6.0,False,2026,Japan,R,147.128,49.4,70.887,26.841
NOR,McLaren,25.0,,0 days 00:00:50.322000,0 days 00:01:12.179000,0 days 00:00:28.388000,HARD,9.0,2.0,,,4,6.0,False,2026,Japan,R,,50.322,72.179,28.388
NOR,McLaren,26.0,0 days 00:02:26.957000,0 days 00:00:53.810000,0 days 00:01:03.654000,0 days 00:00:29.493000,HARD,10.0,2.0,,,4,6.0,False,2026,Japan,R,146.957,53.81,63.654,29.493
NOR,McLaren,27.0,0 days 00:02:20.302000,0 days 00:00:47.814000,0 days 00:01:04.332000,0 days 00:00:28.156000,HARD,11.0,2.0,,,41,6.0,False,2026,Japan,R,140.302,47.814,64.332,28.156
NOR,McLaren,28.0,0 days 00:01:35.248000,0 days 00:00:35.273000,0 days 00:00:42.048000,0 days 00:00:17.927000,HARD,12.0,2.0,,,1,6.0,False,2026,Japan,R,95.248,35.273,42.048,17.927
NOR,McLaren,29.0,0 days 00:01:34.083000,0 days 00:00:34.396000,0 days 00:00:41.948000,0 days 00:00:17.739000,HARD,13.0,2.0,,,1,6.0,False,2026,Japan,R,94.083,34.396,41.948,17.739
NOR,McLaren,30.0,0 days 00:01:33.851000,0 days 00:00:34.362000,0 days 00:00:41.618000,0 days 00:00:17.871000,HARD,14.0,2.0,,,1,6.0,False,2026,Japan,R,93.851,34.362,41.618,17.871
NOR,McLaren,31.0,0 days 00:01:34.131000,0 days 00:00:34.461000,0 days 00:00:41.767000,0 days 00:00:17.903000,HARD,15.0,2.0,,,1,6.0,False,2026,Japan,R,94.131,34.461,41.767,17.903
NOR,McLaren,32.0,0 days 00:01:34.419000,0 days 00:00:34.650000,0 days 00:00:41.795000,0 days 00:00:17.974000,HARD,16.0,2.0,,,1,6.0,False,2026,Japan,R,94.419,34.65,41.795,17.974
